Loc_name,Status,Score,Match_type,Match_addr,Addr_type,City,Postal,Country,Distance,X,Y,idm,year,rank_1,company_na,address,address2,city_1,zip,industry,foundingye,revenue,employees,growth,high,county,state_name,county_nam,state_code,cbsa,metro,full_name,FID_2,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
USA.PointAddress,M,100,A,"6275 Harrison Dr, Las Vegas, Nevada, 89120",PointAddress,Las Vegas,89120,USA,0,-115.112814,36.07597,20080418,2008,418,Abbott's Custom Printing,6275 Harrison Drive,Suite 5,Las Vegas,89120,Business Products & Services,1999,2800000,9,7.4337,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",391,32,3,6900,32003006900,69,Census Tract 69,G5020,S,4001448,0,36.0788934,-115.1051817
USA.PointAddress,M,100,A,"6135 Harrison Dr, Las Vegas, Nevada, 89120",PointAddress,Las Vegas,89120,USA,0,-115.112162,36.078293,20151130,2015,1130,DALLASWHITE PROPERTY RESTORATION,"6135 Harrison Drive, Suite 1", ,Las Vegas,89120,Construction,2010,8019495,30,3.7949,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",391,32,3,6900,32003006900,69,Census Tract 69,G5020,S,4001448,0,36.0788934,-115.1051817
USA.PointAddress,M,100,A,"6255 S Sandhill Rd, Las Vegas, Nevada, 89120",PointAddress,Las Vegas,89120,USA,0,-115.091684,36.075972,20133808,2013,3809,Negri Electronics,6255 S Sandhill Rd,Suite 600,Las Vegas,89120,Retail,2006,9306300,14,0.7523,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",391,32,3,6900,32003006900,69,Census Tract 69,G5020,S,4001448,0,36.0788934,-115.1051817
USA.PointAddress,M,100,A,"5860 S Pecos Rd, Las Vegas, Nevada, 89120",PointAddress,Las Vegas,89120,USA,0,-115.100927,36.08332,20153859,2015,3859,Pregame,5860 S. Pecos Rd Ste 400, ,Las Vegas,89120,Consumer Products & Services,2010,2324370,30,0.7831,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",391,32,3,6900,32003006900,69,Census Tract 69,G5020,S,4001448,0,36.0788934,-115.1051817
USA.PointAddress,M,100,A,"3058 E Sunset Rd, Las Vegas, Nevada, 89120",PointAddress,Las Vegas,89120,USA,0,-115.10839,36.071659,20133691,2013,3692,Service Repair Solutions,3058 E. Sunset Rd. Suite 107, ,Las Vegas,89120,Software,2003,100900000,496,0.799,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",391,32,3,6900,32003006900,69,Census Tract 69,G5020,S,4001448,0,36.0788934,-115.1051817
USA.PointAddress,M,100,A,"3005 Contract Ave, Las Vegas, Nevada, 89101",PointAddress,Las Vegas,89101,USA,0,-115.107671,36.159948,20120173,2012,173,Local Leads HQ,3005 Contract Avenue,Suite 200,Las Vegas,89101,Advertising & Marketing,2007,3105125,7,19.978,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",454,32,3,523,32003000523,5.23,Census Tract 5.23,G5020,S,908489,0,36.1632207,-115.1106916
USA.PointAddress,M,100,A,"9970 W Cheyenne Ave, Las Vegas, Nevada, 89129",PointAddress,Las Vegas,89129,USA,0,-115.312161,36.218458,20101619,2010,1617,Go Wireless,9970 West Cheyenne ave, ,las vegas,89129,Retail,1995,172500000,1450,1.771,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",468,32,3,3241,32003003241,32.41,Census Tract 32.41,G5020,S,1385983,0,36.222219,-115.3063769
USA.PointAddress,M,100,A,"3770 Howard Hughes Pkwy, Las Vegas, Nevada, 89169",PointAddress,Las Vegas,89169,USA,0,-115.157747,36.120732,20151334,2015,1334,Litigation Services,3770 Howard Hughes Parkway,Suite 300,Las Vegas,89169,Business Products & Services,1999,37854000,121,3.1061,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",493,32,3,6700,32003006700,67,Census Tract 67,G5020,S,4758451,0,36.1138284,-115.1705877
USA.PointAddress,M,100,A,"3993 Howard Hughes Pkwy, Las Vegas, Nevada, 89169",PointAddress,Las Vegas,89169,USA,0,-115.157931,36.116873,20152381,2015,2381,Rimini Street,3993 Howard Hughes Parkway,Suite 500,Las Vegas,89169,IT Services,2005,86664757,466,1.5966,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",493,32,3,6700,32003006700,67,Census Tract 67,G5020,S,4758451,0,36.1138284,-115.1705877
USA.StreetAddress,M,100,A,"3535 Las Vegas Blvd S, Las Vegas, Nevada, 89109",StreetAddress,Las Vegas,89109,USA,0,-115.172742,36.11787,20100725,2010,723,Rockhouse Bar,3535 Las Vegas Blvd S, ,Las Vegas,89109,Food & Beverage,2005,8029885,65,4.215,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",493,32,3,6700,32003006700,67,Census Tract 67,G5020,S,4758451,0,36.1138284,-115.1705877
USA.PointAddress,M,100,A,"8350 S Durango Dr, Las Vegas, Nevada, 89113",PointAddress,Las Vegas,89113,USA,0,-115.278887,36.036241,20112875,2011,2874,BankServ,8350 S durango drive suite 140, ,Las vegas,89113,Financial Services,1996,44977000,168,0.74546,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",503,32,3,2978,32003002978,29.78,Census Tract 29.78,G5020,S,7234783,0,36.0308075,-115.2613609
USA.StreetAddress,M,100,A,"9121 W Russell Rd, Las Vegas, Nevada, 89148",StreetAddress,Las Vegas,89148,USA,0,-115.291318,36.085127,20080005,2008,5,GroupGemstone,9121 West Russell Road,Suite 117,Las Vegas,89148,Real Estate,2003,114200000,15,154.6515,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",556,32,3,5854,32003005854,58.54,Census Tract 58.54,G5020,S,5426423,0,36.0703513,-115.2884525
USA.StreetAddress,M,90.92,A,"6430 Medical Center St, Las Vegas, Nevada, 89148",StreetAddress,Las Vegas,89148,USA,0,-115.292068,36.071615,20143233,2014,3233,Performance Packaging,6430 Medical Center Dr.,Suite 102,Las vegas,89148,Manufacturing,1995,10113856,10,1.0705,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",556,32,3,5854,32003005854,58.54,Census Tract 58.54,G5020,S,5426423,0,36.0703513,-115.2884525
USA.StreetAddress,M,100,A,"8880 W Sunset Rd, Las Vegas, Nevada, 89148",StreetAddress,Las Vegas,89148,USA,0,-115.283062,36.070375,20151371,2015,1371,Provident Trust Group,8880 W. Sunset Road,Suite 250,Las Vegas,89148,Financial Services,2007,8633863,50,3.0261,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",556,32,3,5854,32003005854,58.54,Census Tract 58.54,G5020,S,5426423,0,36.0703513,-115.2884525
USA.Postal,M,100,A,"89135, Las Vegas, Nevada",Postal,Las Vegas,89135,USA,0,-115.339965,36.150418,20122076,2012,2076,Southern Fidelity Mortgage,6585 High Street, ,Las Vegas,89135,Financial Services,2001,8526155,70,1.267,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",585,32,3,5841,32003005841,58.41,Census Tract 58.41,G5020,S,4190454,0,36.1440338,-115.3434778
USA.StreetAddress,M,100,A,"3277 E Warm Springs Rd, Las Vegas, Nevada, 89120",StreetAddress,Las Vegas,89120,USA,0,-115.103281,36.056975,20131624,2013,1626,SocialRadius,3277 E. Warm Springs Road,Suite 200,Las Vegas,89120,Advertising & Marketing,2007,2322000,11,2.4147,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",595,32,3,2808,32003002808,28.08,Census Tract 28.08,G5020,S,4541982,0,36.0625681,-115.1069782
USA.PointAddress,M,100,A,"2140 E Pebble Rd, Las Vegas, Nevada, 89123",PointAddress,Las Vegas,89123,USA,0,-115.12229,36.027808,20143980,2014,3980,"Berkshire Hathaway HomeServices, Nevada Arizona Properties",2140 East Pebble Road suite 160, ,Las Vegas,89123,Real Estate,1979,15715577,60,0.7564,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",597,32,3,2811,32003002811,28.11,Census Tract 28.11,G5020,S,2418732,0,36.0341924,-115.1252047
USA.PointAddress,M,100,A,"2140 E Pebble Rd, Las Vegas, Nevada, 89123",PointAddress,Las Vegas,89123,USA,0,-115.12229,36.027808,20133732,2013,3733,Prudential Americana Group Realtors,2140 E. Pebble Road,Suite 160,Las Vegas,89123,Real Estate,1979,15043878,87,0.781,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",597,32,3,2811,32003002811,28.11,Census Tract 28.11,G5020,S,2418732,0,36.0341924,-115.1252047
USA.PointAddress,M,100,A,"9500 Hillwood Dr, Las Vegas, Nevada, 89134",PointAddress,Las Vegas,89134,USA,0,-115.304575,36.187905,20153937,2015,3937,Link Technologies,9500 Hillwood Dr,Suite 112,Las Vegas,89134,IT Services,2000,16697901,105,0.7524,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",620,32,3,3218,32003003218,32.18,Census Tract 32.18,G5020,S,3975980,0,36.1921739,-115.294268
USA.PointAddress,M,100,A,"3223 N Rainbow Blvd, Las Vegas, Nevada, 89108",PointAddress,Las Vegas,89108,USA,0,-115.242334,36.21956,20142090,2014,2090,Doggie District Pet Resort and Training Center,3223 N Rainbow Blvd, ,Las Vegas,89108,Consumer Products & Services,2006,2772891,75,1.9163,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",628,32,3,3412,32003003412,34.12,Census Tract 34.12,G5020,S,1892135,0,36.2254206,-115.2403615
USA.StreetAddress,M,90.92,A,"3690 N Rancho Dr, Las Vegas, Nevada, 89130",StreetAddress,Las Vegas,89130,USA,0,-115.221117,36.227184,20082825,2008,2818,Advanced Imaging Solutions,3690 N. Rancho, ,Las Vegas,89130,Business Products & Services,2002,11272828,40,1.2858,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",629,32,3,3414,32003003414,34.14,Census Tract 34.14,G5020,S,3195119,0,36.2305459,-115.2160812
USA.PointAddress,M,100,A,"3622 N Rancho Dr, Las Vegas, Nevada, 89130",PointAddress,Las Vegas,89130,USA,0,-115.219088,36.224972,20083400,2008,3394,Bluedial.com,"3622 N , Rancho Dr",#102,Las Vegas,89130,Retail,2000,9282500,8,0.9809,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",629,32,3,3414,32003003414,34.14,Census Tract 34.14,G5020,S,3195119,0,36.2305459,-115.2160812
USA.PointAddress,M,100,A,"7501 Trinity Peak St, Las Vegas, Nevada, 89128",PointAddress,Las Vegas,89128,USA,0,-115.2585,36.206613,20090426,2009,427,HealthDataInsights,7501 Trinity Peak Street,Suite 120,Las Vegas,89128,Health,2001,43640325,150,6.103,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",631,32,3,3415,32003003415,34.15,Census Tract 34.15,G5020,S,3986137,0,36.2095059,-115.2456103
USA.PointAddress,M,100,A,"1733 Picaro Ct, Las Vegas, Nevada, 89128",PointAddress,Las Vegas,89128,USA,0,-115.262552,36.192522,20091059,2009,1060,Digital Blue Global,1733 Picaro Court,Suite 100,Las Vegas,89128,Business Products & Services,2004,2734671,7,2.914,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",643,32,3,3219,32003003219,32.19,Census Tract 32.19,G5020,S,2299131,0,36.19297,-115.2740979
USA.PointAddress,M,100,A,"711 Pilot Rd, Las Vegas, Nevada, 89119",PointAddress,Las Vegas,89119,USA,0,-115.146675,36.067045,20083866,2008,3861,DAV Productions,711 Pilot Road,Suite F,Las Vegas,89119,Media,2000,7354371,37,0.7813,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",665,32,3,2847,32003002847,28.47,Census Tract 28.47,G5020,S,7796308,0,36.064754,-115.1522372
USA.StreetAddress,M,100,A,"2020 Pama Ln, Las Vegas, Nevada, 89119",StreetAddress,Las Vegas,89119,USA,0,-115.123414,36.066463,20080006,2008,6,JUST LIKE SUGAR INC,2020 PAMA LANE, ,LAS VEGAS,89119,Food & Beverage,2003,45987243,1300,132.1273,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",665,32,3,2847,32003002847,28.47,Census Tract 28.47,G5020,S,7796308,0,36.064754,-115.1522372
USA.StreetAddress,M,100,A,"319 E Warm Springs Rd, Las Vegas, Nevada, 89119",StreetAddress,Las Vegas,89119,USA,0,-115.158468,36.056924,20093021,2009,3022,eCommLink,319 E. Warm Springs Road,Suite 100,Las Vegas,89119,Financial Services,1998,2277438,65,0.91,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",666,32,3,2837,32003002837,28.37,Census Tract 28.37,G5020,S,5929829,0,36.0495939,-115.1602344
USA.PointAddress,M,100,A,"205 E Warm Springs Rd, Las Vegas, Nevada, 89119",PointAddress,Las Vegas,89119,USA,0,-115.16265,36.056913,20142295,2014,2295,National Healthcare Access,205 E. Warm Springs Rd,Ste 108,Las Vegas,89119,Insurance,1991,3592538,35,1.6971,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",666,32,3,2837,32003002837,28.37,Census Tract 28.37,G5020,S,5929829,0,36.0495939,-115.1602344
USA.PointAddress,M,100,A,"325 E Warm Springs Rd, Las Vegas, Nevada, 89119",PointAddress,Las Vegas,89119,USA,0,-115.158451,36.056923,20091313,2009,1314,Selling Source,325 E. Warm Springs Road,Suite 200,Las Vegas,89119,Financial Services,1997,166300000,250,2.42,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",666,32,3,2837,32003002837,28.37,Census Tract 28.37,G5020,S,5929829,0,36.0495939,-115.1602344
USA.StreetAddress,M,100,A,"9484 W Flamingo Rd, Las Vegas, Nevada, 89147",StreetAddress,Las Vegas,89147,USA,0,-115.298708,36.115073,20142103,2014,2103,Textbroker,9484 West Flamingo Road,suite 270,Las Vegas,89147,Business Products & Services,2008,8660309,75,1.9006,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",674,32,3,5811,32003005811,58.11,Census Tract 58.11,G5020,S,2647751,0,36.1224971,-115.3059917
USA.PointAddress,M,100,A,"8871 W Flamingo Rd, Las Vegas, Nevada, 89147",PointAddress,Las Vegas,89147,USA,0,-115.28508,36.114884,20140272,2014,272,Luxe Royale,8871 W Flamingo Rd.,Suite 202,Las Vegas,89147,Travel & Hospitality,2009,2265115,22,16.9607,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",676,32,3,5813,32003005813,58.13,Census Tract 58.13,G5020,S,1299361,0,36.1075559,-115.2835234
USA.Postal,M,100,A,"89040, Overton, Nevada",Postal,Overton,89040,USA,0,-114.445848,36.538433,20140850,2014,850,Sunwarrior,PO BOX 633, ,Overton,89040,Health,2008,16425157,32,5.2844,1,32003,NV,Clark County,32,29820,"Las Vegas-Paradise, NV Metropolitan Statistical Area","Las Vegas-Paradise, NV",677,32,3,5612,32003005612,56.12,Census Tract 56.12,G5020,S,2558785,0,36.5407786,-114.4428999
